ejercicio_presupuestario,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_anual_vig_cierre,ejecucion_anual_de_cierre,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,observaciones,ultima_actualizacion_fecha
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,2991,Empadronamiento en Redes Provinciales de Salud,1434,Persona Empadronada,Suma: el total es la suma de las cantidades,65457,0,0,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,2992,Detección de Personas con Riesgo Cardiovascular Global,1432,Persona Clasificada,Suma: el total es la suma de las cantidades,19034,0,0,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,2992,Detección de Personas con Riesgo Cardiovascular Global,1433,Persona de Alto Riesgo con Seguimiento,Stock: el total es la cantidad informada al finalizar cada período. Valor anual coincide con la ejecución al 31/12,47917,49365,31656,Otras Causas,Otras Causas,"Los desvíos se explican por un error en la planificación enviada, ya que los valores planificados resultan de acumular las metas de 2022 con la información disponible al 31/12/2021. Se mantuvo la meta prevista para el segundo trimestre, entendiendo que no se acumula con el primer trimer trimestre, ya que se mide por corte transversal (stock).","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,3604,Distribución de Kits para la Detección de la Enfermedad Celíaca,1351,Kit Entregado,Suma: el total es la suma de las cantidades,225,0,0,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,4071,Asistencia a Pacientes Diabéticos con Medicación,190,Paciente Asistido,Suma: el total es la suma de las cantidades,159,0,0,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,4333,Detección de Personas con Diabetes Melitus Tipo 2,2108,Persona Identificada,Suma: el total es la suma de las cantidades,,172203,43799,Otras Causas,Otras Causas,"Los desvíos se explican por un error en la planificación enviada, ya que los valores planificados resultan de acumular las metas de 2022 con la información disponible al 31/12/2021. En este sentido, si se tomaran las personas identificadas con diabetes mellitus tipo 2 desde el inicio de Redes (mayo 2010) hata el 31 de marzo de 2022, incluso se superaría la meta prevista. Ver reporte de clasificación en SISA, con los siguientes filtros: 1.Habilitado=SI, 11.Fecha registro=Desde 01-05-2010 Hasta 31-03-2022, 2.Cuatrimestre=Desde May - Ago 2010 Hasta Ene-Abr 2022, 3.En puco=NO, 4.Edad=Desde 18 Hasta 120, 7.DMT2=SI.  Lo ejecutado en el primer trimestre de 2022, reportado en este formulario, debería considerarse como meta del período, y se mantendría la meta prevista para el segundo trimestre de 2022. En este sentido, la meta total para 2022 sería de 57.730 personas.   La menor cantidad de datos esperados, se explica por que las jurisdicciones cargaron personas clasificadas DM2 en SISA hasta el 30-04-2022.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,45,Prevencion y Control de Enfermedades Cronicas no Transmisibles,0,Prevencion y Control de Enfermedades Cronicas no Transmisibles,Meta,4334,Detección de Personas con Hipertensión Arterial,2108,Persona Identificada,Suma: el total es la suma de las cantidades,,454497,75250,Otras Causas,Otras Causas,"Los desvíos se explican por un error en la planificación enviada, ya que los valores planificados resultan de acumular las metas de 2022 con la información disponible al 31/12/2021. En este sentido, si se tomaran las personas identificadas con diabetes mellitus tipo 2 desde el inicio de Redes (mayo 2010) hata el 31 de marzo de 2022, incluso se superaría la meta prevista. Ver reporte de clasificación en SISA, con los siguientes filtros: 1.Habilitado=SI, 11.Fecha registro=Desde 01-05-2010 Hasta 31-03-2022, 2.Cuatrimestre=Desde May - Ago 2010 Hasta Ene-Abr 2022, 3.En puco=NO, 4.Edad=Desde 18 Hasta 120, 8.HTA=SI  Lo ejecutado en el primer trimestre de 2022, reportado en este formulario, debería considerarse como meta del período, y se mantendría la meta prevista para el segundo trimestre de 2022. En este sentido, la meta total para 2022 sería de 128.783 personas.   La menor cantidad de datos esperados, se explica por que las jurisdicciones cargaron personas clasificadas HTA en SISA hasta el 30-04-2022.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Indicador,382,Porcentaje de personas cubiertas exclusivamente por CUS con acceso a servicios básicos de salud (ODS 3.8.1),1187,Porcentaje,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,25,40,33,Otras Causas,Otras Causas,"El valor ejecutado se encuentra por encima de la meta. Cabe destacar que al momento de establecer las metas, la tasa CEB había tocado un piso histórico debido a ASPO y DISPO, y a partir del mes de mayo de 2021 comenzó una auspiciosa recuperación que continuó durante el 2022.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Indicador,432,Seguimiento de Salud del Niño Menor de 10 años con Cobertura Pública Exclusiva,1187,Porcentaje,Suma: el total es la suma de las cantidades,43,66,"38,50",Otras Causas,Otras Causas,"El valor ejecutado se encuentra 42 pp por debajo de la meta y corresponde al 3º cuatrimestre de 2022. De todas formas, el desvío evidente se produce principalmente como consecuencia de las medidas adoptadas en el marco de la emergencia sanitaria, ya que las metas fueron sobreestimadas y el sistema comenzó normalizar su situación previa a la pandemia","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Indicador,433,Seguimiento de Salud del Adolescente de 10 a 19 Años con Cobertura Pública Exclusiva,1187,Porcentaje,Suma: el total es la suma de las cantidades,26,36,"22,90",Otras Causas,Otras Causas,"El valor ejecutado se encuentra 36 pp por debajo de la meta y corresponde al 3º cuatrimestre de 2022. De todas formas, el desvío evidente se produce principalmente como consecuencia de las medidas adoptadas en el marco de la emergencia sanitaria, ya que las metas fueron sobreestimadas y el sistema comenzó normalizar su situación previa a la pandemia.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Indicador,434,Seguimiento del Niño con Cobertura Pública Exclusiva con Sobrepeso u Obesidad,1187,Porcentaje,Suma: el total es la suma de las cantidades,3,5,2,Otras Causas,Otras Causas,"El valor ejecutado se encuentra % por debajo de la meta. Cabe destacar que al momento de establecer las metas, no se contaba con antecedentes del indicador (linea de base). De esta manera es muy probable una sub-ejecución/ sobre-ejecución para los siguientes trimestres.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Indicador,435,Seguimiento del Adulto con Cobertura Pública Exclusiva con Diabetes Mellitus,1187,Porcentaje,Suma: el total es la suma de las cantidades,3,5,"10,70",Otras Causas,Otras Causas,"El valor ejecutado se encuentra 114 pp por encima de la meta. Cabe destacar que al momento de establecer las metas, no se contaba con antecedentes del indicador (linea de base). El desvío producido corresponde a una subestimación de la meta.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Meta,4074,Intervenciones de Cardiopatías Congénitas del Programa Sumar,2028,Intervención Financiada,Suma: el total es la suma de las cantidades,900,1950,1442,Otras Causas,Otras Causas,"Se aclara que los Establecimientos por normativa cuentan con 4 meses para el reporte y facturación,  de las cirugías. Las metas fueron subreestimadas en un escenario de alta incertidumbre por la segunda ola covid-19 y por el ritmo de vacunación, pero el sistema comenzó normalizar su situación previa a la pandemia.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,47,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),0,Desarrollo de Seguros Publicos de Salud (BIRF N°8853-AR/ BIRF N°9222-AR),Meta,4075,Cobertura Pública de Acceso a Servicios Básicos de Salud en los Últimos 12 Meses,2029,Cápita Efectiva,Suma: el total es la suma de las cantidades,62416610,76155586,74302745,Otras Causas,Otras Causas,"El desvió de % responde principalmente a que al momento de establecer las metas, la tasa CEB había tocado un piso histórico debido a ASPO y DISPO, y a partir del mes de mayo de 2021 comenzó una auspiciosa recuperación.recuperación que continuó durante el 2022.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,80,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",0,"Estadisticas, Estudios e Investigaciones en Salud",Meta,826,Capacitación Profesional Técnica,332,Taller,Suma: el total es la suma de las cantidades,7,7,6,Otras Causas,Otras Causas,No se ejecutó 1 Taller por demoras en el desarrollo del proyecto de Certificado Digital de Defunción.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
